workerId,pair,rating,event,eventCat,construction
A1P3NC0746837K,87,4.0,filler,filler,filler
A1P3NC0746837K,5,2.0,cuddling,PC,INT
A1P3NC0746837K,66,7.0,filler,filler,filler
A1P3NC0746837K,61,5.0,filler,filler,filler
A1P3NC0746837K,4,1.0,encouraging,DM,INT
A1P3NC0746837K,1,1.0,kissing,PC,INT
A1P3NC0746837K,1,1.0,advising,DM,TRA
A1P3NC0746837K,79,7.0,filler,filler,filler
A1P3NC0746837K,83,6.0,filler,filler,filler
A1P3NC0746837K,2,1.0,assisting,DM,INT
A1P3NC0746837K,2,1.0,lecturing,DC,INT
A1P3NC0746837K,78,6.0,filler,filler,filler
A1P3NC0746837K,6,1.0,supporting,DM,INT
A1P3NC0746837K,77,6.0,filler,filler,filler
A1P3NC0746837K,80,7.0,filler,filler,filler
A1P3NC0746837K,74,6.0,filler,filler,filler
A1P3NC0746837K,67,6.0,filler,filler,filler
A1P3NC0746837K,69,3.0,filler,filler,filler
A1P3NC0746837K,6,1.0,addressing,DC,INT
A1P3NC0746837K,81,6.0,filler,filler,filler
A1P3NC0746837K,7,1.0,thanking,DM,TRA
A1P3NC0746837K,68,7.0,filler,filler,filler
A1P3NC0746837K,82,6.0,filler,filler,filler
A1P3NC0746837K,76,5.0,filler,filler,filler
A1P3NC0746837K,1,1.0,scolding,DC,TRA
A1P3NC0746837K,4,1.0,speaking,DC,INT
A1P3NC0746837K,84,7.0,filler,filler,filler
A1P3NC0746837K,75,1.0,filler,filler,filler
A1P3NC0746837K,6,2.0,poking,PC,TRA
A1P3NC0746837K,5,1.0,presenting,DC,TRA
A1P3NC0746837K,86,2.0,filler,filler,filler
A1P3NC0746837K,3,1.0,hugging,PC,INT
A1P3NC0746837K,3,1.0,talking,DC,TRA
A1P3NC0746837K,73,3.0,filler,filler,filler
A1P3NC0746837K,71,3.0,filler,filler,filler
A1P3NC0746837K,64,1.0,filler,filler,filler
A3B6ANBQU81J1J,63,5.0,filler,filler,filler
A3B6ANBQU81J1J,70,1.0,filler,filler,filler
A3B6ANBQU81J1J,2,1.0,kicking,PC,TRA
A3B6ANBQU81J1J,3,1.0,assuring,DM,TRA
A3B6ANBQU81J1J,85,6.0,filler,filler,filler
A3B6ANBQU81J1J,62,1.0,filler,filler,filler
A3B6ANBQU81J1J,65,3.0,filler,filler,filler
A3B6ANBQU81J1J,5,3.0,recognizing,DM,TRA
A3B6ANBQU81J1J,7,3.0,shaking,PC,INT
A3B6ANBQU81J1J,72,6.0,filler,filler,filler
A3B6ANBQU81J1J,87,2.0,filler,filler,filler
A3B6ANBQU81J1J,5,4.0,cuddling,PC,INT
A3B6ANBQU81J1J,66,4.0,filler,filler,filler
A3B6ANBQU81J1J,61,4.0,filler,filler,filler
A3B6ANBQU81J1J,4,5.0,encouraging,DM,INT
A3B6ANBQU81J1J,1,1.0,kissing,PC,INT
A3B6ANBQU81J1J,1,1.0,advising,DM,TRA
A3B6ANBQU81J1J,79,7.0,filler,filler,filler
A3B6ANBQU81J1J,83,1.0,filler,filler,filler
A3B6ANBQU81J1J,2,3.0,assisting,DM,INT
A3B6ANBQU81J1J,2,1.0,lecturing,DC,INT
A3B6ANBQU81J1J,78,7.0,filler,filler,filler
A3B6ANBQU81J1J,6,1.0,supporting,DM,INT
A3B6ANBQU81J1J,77,6.0,filler,filler,filler
A3B6ANBQU81J1J,80,7.0,filler,filler,filler
A3B6ANBQU81J1J,74,7.0,filler,filler,filler
A3B6ANBQU81J1J,67,7.0,filler,filler,filler
A3B6ANBQU81J1J,69,1.0,filler,filler,filler
A3B6ANBQU81J1J,6,1.0,addressing,DC,INT
A3B6ANBQU81J1J,81,7.0,filler,filler,filler
A3B6ANBQU81J1J,7,1.0,thanking,DM,TRA
A3B6ANBQU81J1J,68,6.0,filler,filler,filler
A3B6ANBQU81J1J,82,5.0,filler,filler,filler
A3B6ANBQU81J1J,76,2.0,filler,filler,filler
A3B6ANBQU81J1J,1,2.0,scolding,DC,TRA
A3B6ANBQU81J1J,4,3.0,speaking,DC,INT
A3B6ANBQU81J1J,84,5.0,filler,filler,filler
A3B6ANBQU81J1J,75,3.0,filler,filler,filler
A3B6ANBQU81J1J,6,3.0,poking,PC,TRA
A3B6ANBQU81J1J,5,2.0,presenting,DC,TRA
A3B6ANBQU81J1J,86,6.0,filler,filler,filler
A3B6ANBQU81J1J,3,1.0,hugging,PC,INT
A3B6ANBQU81J1J,3,1.0,talking,DC,TRA
A3B6ANBQU81J1J,73,1.0,filler,filler,filler
A3B6ANBQU81J1J,71,3.0,filler,filler,filler
A3B6ANBQU81J1J,64,4.0,filler,filler,filler
A3JU7ESQF8NS56,63,2.0,filler,filler,filler
A3JU7ESQF8NS56,70,2.0,filler,filler,filler
A3JU7ESQF8NS56,2,3.0,kicking,PC,TRA
A3JU7ESQF8NS56,3,2.0,assuring,DM,TRA
A3JU7ESQF8NS56,85,7.0,filler,filler,filler
A3JU7ESQF8NS56,62,2.0,filler,filler,filler
A3JU7ESQF8NS56,65,7.0,filler,filler,filler
A3JU7ESQF8NS56,5,2.0,recognizing,DM,TRA
A3JU7ESQF8NS56,7,4.0,shaking,PC,INT
A3JU7ESQF8NS56,72,7.0,filler,filler,filler
A3JU7ESQF8NS56,87,3.0,filler,filler,filler
A3JU7ESQF8NS56,5,3.0,cuddling,PC,INT
A3JU7ESQF8NS56,66,7.0,filler,filler,filler
A3JU7ESQF8NS56,61,7.0,filler,filler,filler
A3JU7ESQF8NS56,4,2.0,encouraging,DM,INT
A3JU7ESQF8NS56,1,3.0,kissing,PC,INT
A3JU7ESQF8NS56,1,2.0,advising,DM,TRA
A3JU7ESQF8NS56,79,7.0,filler,filler,filler
A3JU7ESQF8NS56,83,6.0,filler,filler,filler
A3JU7ESQF8NS56,2,4.0,assisting,DM,INT
A3JU7ESQF8NS56,2,4.0,lecturing,DC,INT
A3JU7ESQF8NS56,78,7.0,filler,filler,filler
A3JU7ESQF8NS56,6,2.0,supporting,DM,INT
A3JU7ESQF8NS56,77,6.0,filler,filler,filler
A3JU7ESQF8NS56,80,6.0,filler,filler,filler
A3JU7ESQF8NS56,74,7.0,filler,filler,filler
A3JU7ESQF8NS56,67,5.0,filler,filler,filler
A3JU7ESQF8NS56,69,2.0,filler,filler,filler
A3JU7ESQF8NS56,6,4.0,addressing,DC,INT
A3JU7ESQF8NS56,81,5.0,filler,filler,filler
A3JU7ESQF8NS56,7,2.0,thanking,DM,TRA
A3JU7ESQF8NS56,68,7.0,filler,filler,filler
A3JU7ESQF8NS56,82,4.0,filler,filler,filler
A3JU7ESQF8NS56,76,7.0,filler,filler,filler
A3JU7ESQF8NS56,1,1.0,scolding,DC,TRA
A3JU7ESQF8NS56,4,4.0,speaking,DC,INT
A3JU7ESQF8NS56,84,6.0,filler,filler,filler
A3JU7ESQF8NS56,75,2.0,filler,filler,filler
A3JU7ESQF8NS56,6,2.0,poking,PC,TRA
A3JU7ESQF8NS56,5,2.0,presenting,DC,TRA
A3JU7ESQF8NS56,86,4.0,filler,filler,filler
A3JU7ESQF8NS56,3,3.0,hugging,PC,INT
A3JU7ESQF8NS56,3,1.0,talking,DC,TRA
A3JU7ESQF8NS56,73,1.0,filler,filler,filler
A3JU7ESQF8NS56,71,5.0,filler,filler,filler
A3JU7ESQF8NS56,64,2.0,filler,filler,filler
A27LGC4MU1R7PQ,63,1.0,filler,filler,filler
A27LGC4MU1R7PQ,70,1.0,filler,filler,filler
A27LGC4MU1R7PQ,2,1.0,kicking,PC,TRA
A27LGC4MU1R7PQ,3,5.0,assuring,DM,TRA
A27LGC4MU1R7PQ,85,6.0,filler,filler,filler
A27LGC4MU1R7PQ,62,1.0,filler,filler,filler
A27LGC4MU1R7PQ,65,7.0,filler,filler,filler
A27LGC4MU1R7PQ,5,1.0,recognizing,DM,TRA
A27LGC4MU1R7PQ,7,3.0,shaking,PC,INT
A27LGC4MU1R7PQ,72,7.0,filler,filler,filler
A27LGC4MU1R7PQ,87,7.0,filler,filler,filler
A27LGC4MU1R7PQ,5,1.0,cuddling,PC,INT
A27LGC4MU1R7PQ,66,7.0,filler,filler,filler
A27LGC4MU1R7PQ,61,7.0,filler,filler,filler
A27LGC4MU1R7PQ,4,2.0,encouraging,DM,INT
A27LGC4MU1R7PQ,1,1.0,kissing,PC,INT
A27LGC4MU1R7PQ,1,1.0,advising,DM,TRA
A27LGC4MU1R7PQ,79,7.0,filler,filler,filler
A27LGC4MU1R7PQ,83,7.0,filler,filler,filler
A27LGC4MU1R7PQ,2,1.0,assisting,DM,INT
A27LGC4MU1R7PQ,2,4.0,lecturing,DC,INT
A27LGC4MU1R7PQ,78,7.0,filler,filler,filler
A27LGC4MU1R7PQ,6,1.0,supporting,DM,INT
A27LGC4MU1R7PQ,77,7.0,filler,filler,filler
A27LGC4MU1R7PQ,80,7.0,filler,filler,filler
A27LGC4MU1R7PQ,74,6.0,filler,filler,filler
A27LGC4MU1R7PQ,67,6.0,filler,filler,filler
A27LGC4MU1R7PQ,69,1.0,filler,filler,filler
A27LGC4MU1R7PQ,6,1.0,addressing,DC,INT
A27LGC4MU1R7PQ,81,6.0,filler,filler,filler
A27LGC4MU1R7PQ,7,1.0,thanking,DM,TRA
A27LGC4MU1R7PQ,68,7.0,filler,filler,filler
A27LGC4MU1R7PQ,82,5.0,filler,filler,filler
A27LGC4MU1R7PQ,76,7.0,filler,filler,filler
A27LGC4MU1R7PQ,1,1.0,scolding,DC,TRA
A27LGC4MU1R7PQ,4,1.0,speaking,DC,INT
A27LGC4MU1R7PQ,84,6.0,filler,filler,filler
A27LGC4MU1R7PQ,75,1.0,filler,filler,filler
A27LGC4MU1R7PQ,6,5.0,poking,PC,TRA
A27LGC4MU1R7PQ,5,1.0,presenting,DC,TRA
A27LGC4MU1R7PQ,86,6.0,filler,filler,filler
A27LGC4MU1R7PQ,3,1.0,hugging,PC,INT
A27LGC4MU1R7PQ,3,1.0,talking,DC,TRA
A27LGC4MU1R7PQ,73,1.0,filler,filler,filler
A27LGC4MU1R7PQ,71,6.0,filler,filler,filler
A27LGC4MU1R7PQ,64,1.0,filler,filler,filler
A1FYFBIFYWTMJS,63,6.0,filler,filler,filler
A1FYFBIFYWTMJS,70,7.0,filler,filler,filler
A1FYFBIFYWTMJS,2,1.0,kicking,PC,TRA
A1FYFBIFYWTMJS,3,6.0,assuring,DM,TRA
A1FYFBIFYWTMJS,85,7.0,filler,filler,filler
A1FYFBIFYWTMJS,62,7.0,filler,filler,filler
A1FYFBIFYWTMJS,65,7.0,filler,filler,filler
A1FYFBIFYWTMJS,5,7.0,recognizing,DM,TRA
A1FYFBIFYWTMJS,7,7.0,shaking,PC,INT
A1FYFBIFYWTMJS,72,7.0,filler,filler,filler
A1FYFBIFYWTMJS,87,7.0,filler,filler,filler
A1FYFBIFYWTMJS,5,7.0,cuddling,PC,INT
A1FYFBIFYWTMJS,66,7.0,filler,filler,filler
A1FYFBIFYWTMJS,61,7.0,filler,filler,filler
A1FYFBIFYWTMJS,4,7.0,encouraging,DM,INT
A1FYFBIFYWTMJS,1,2.0,kissing,PC,INT
A1FYFBIFYWTMJS,1,4.0,advising,DM,TRA
A1FYFBIFYWTMJS,79,7.0,filler,filler,filler
A1FYFBIFYWTMJS,83,7.0,filler,filler,filler
A1FYFBIFYWTMJS,2,2.0,assisting,DM,INT
A1FYFBIFYWTMJS,2,6.0,lecturing,DC,INT
A1FYFBIFYWTMJS,78,7.0,filler,filler,filler
A1FYFBIFYWTMJS,6,3.0,supporting,DM,INT
A1FYFBIFYWTMJS,77,0,filler,filler,filler
A1FYFBIFYWTMJS,80,7.0,filler,filler,filler
A1FYFBIFYWTMJS,74,7.0,filler,filler,filler
A1FYFBIFYWTMJS,67,7.0,filler,filler,filler
A1FYFBIFYWTMJS,69,7.0,filler,filler,filler
A1FYFBIFYWTMJS,6,7.0,addressing,DC,INT
A1FYFBIFYWTMJS,81,0,filler,filler,filler
A1FYFBIFYWTMJS,7,0,thanking,DM,TRA
A1FYFBIFYWTMJS,68,7.0,filler,filler,filler
A1FYFBIFYWTMJS,82,7.0,filler,filler,filler
A1FYFBIFYWTMJS,76,7.0,filler,filler,filler
A1FYFBIFYWTMJS,1,2.0,scolding,DC,TRA
A1FYFBIFYWTMJS,4,2.0,speaking,DC,INT
A1FYFBIFYWTMJS,84,7.0,filler,filler,filler
A1FYFBIFYWTMJS,75,3.0,filler,filler,filler
A1FYFBIFYWTMJS,6,1.0,poking,PC,TRA
A1FYFBIFYWTMJS,5,7.0,presenting,DC,TRA
A1FYFBIFYWTMJS,86,7.0,filler,filler,filler
A1FYFBIFYWTMJS,3,4.0,hugging,PC,INT
A1FYFBIFYWTMJS,3,1.0,talking,DC,TRA
A1FYFBIFYWTMJS,73,1.0,filler,filler,filler
A1FYFBIFYWTMJS,71,7.0,filler,filler,filler
A1FYFBIFYWTMJS,64,7.0,filler,filler,filler
A2FM87EO99KRQ7,63,1.0,filler,filler,filler
A2FM87EO99KRQ7,70,1.0,filler,filler,filler
A2FM87EO99KRQ7,2,2.0,kicking,PC,TRA
A2FM87EO99KRQ7,3,1.0,assuring,DM,TRA
A2FM87EO99KRQ7,85,7.0,filler,filler,filler
A2FM87EO99KRQ7,62,1.0,filler,filler,filler
A2FM87EO99KRQ7,65,6.0,filler,filler,filler
A2FM87EO99KRQ7,5,1.0,recognizing,DM,TRA
A2FM87EO99KRQ7,7,1.0,shaking,PC,INT
A2FM87EO99KRQ7,72,6.0,filler,filler,filler
A2FM87EO99KRQ7,87,5.0,filler,filler,filler
A2FM87EO99KRQ7,5,1.0,cuddling,PC,INT
A2FM87EO99KRQ7,66,7.0,filler,filler,filler
A2FM87EO99KRQ7,61,6.0,filler,filler,filler
A2FM87EO99KRQ7,4,1.0,encouraging,DM,INT
A2FM87EO99KRQ7,1,1.0,kissing,PC,INT
A2FM87EO99KRQ7,1,1.0,advising,DM,TRA
A2FM87EO99KRQ7,79,7.0,filler,filler,filler
A2FM87EO99KRQ7,83,6.0,filler,filler,filler
A2FM87EO99KRQ7,2,1.0,assisting,DM,INT
A2FM87EO99KRQ7,2,1.0,lecturing,DC,INT
A2FM87EO99KRQ7,78,2.0,filler,filler,filler
A2FM87EO99KRQ7,6,1.0,supporting,DM,INT
A2FM87EO99KRQ7,77,5.0,filler,filler,filler
A2FM87EO99KRQ7,80,7.0,filler,filler,filler
A2FM87EO99KRQ7,74,2.0,filler,filler,filler
A2FM87EO99KRQ7,67,3.0,filler,filler,filler
A2FM87EO99KRQ7,69,1.0,filler,filler,filler
A2FM87EO99KRQ7,6,1.0,addressing,DC,INT
A2FM87EO99KRQ7,81,3.0,filler,filler,filler
A2FM87EO99KRQ7,7,1.0,thanking,DM,TRA
A2FM87EO99KRQ7,68,6.0,filler,filler,filler
A2FM87EO99KRQ7,82,4.0,filler,filler,filler
A2FM87EO99KRQ7,76,2.0,filler,filler,filler
A2FM87EO99KRQ7,1,1.0,scolding,DC,TRA
A2FM87EO99KRQ7,4,1.0,speaking,DC,INT
A2FM87EO99KRQ7,84,7.0,filler,filler,filler
A2FM87EO99KRQ7,75,1.0,filler,filler,filler
A2FM87EO99KRQ7,6,1.0,poking,PC,TRA
A2FM87EO99KRQ7,5,1.0,presenting,DC,TRA
A2FM87EO99KRQ7,86,7.0,filler,filler,filler
A2FM87EO99KRQ7,3,1.0,hugging,PC,INT
A2FM87EO99KRQ7,3,1.0,talking,DC,TRA
A2FM87EO99KRQ7,73,1.0,filler,filler,filler
A2FM87EO99KRQ7,71,3.0,filler,filler,filler
A2FM87EO99KRQ7,64,1.0,filler,filler,filler
A2658LN9LNAR1D,63,3.0,filler,filler,filler
A2658LN9LNAR1D,70,1.0,filler,filler,filler
A2658LN9LNAR1D,2,4.0,kicking,PC,TRA
A2658LN9LNAR1D,3,4.0,assuring,DM,TRA
A2658LN9LNAR1D,85,7.0,filler,filler,filler
A2658LN9LNAR1D,62,1.0,filler,filler,filler
A2658LN9LNAR1D,65,7.0,filler,filler,filler
A2658LN9LNAR1D,5,3.0,recognizing,DM,TRA
A2658LN9LNAR1D,7,6.0,shaking,PC,INT
A2658LN9LNAR1D,72,7.0,filler,filler,filler
A2658LN9LNAR1D,87,4.0,filler,filler,filler
A2658LN9LNAR1D,5,1.0,cuddling,PC,INT
A2658LN9LNAR1D,66,6.0,filler,filler,filler
A2658LN9LNAR1D,61,7.0,filler,filler,filler
A2658LN9LNAR1D,4,3.0,encouraging,DM,INT
A2658LN9LNAR1D,1,1.0,kissing,PC,INT
A2658LN9LNAR1D,1,2.0,advising,DM,TRA
A2658LN9LNAR1D,79,7.0,filler,filler,filler
A2658LN9LNAR1D,83,7.0,filler,filler,filler
A2658LN9LNAR1D,2,1.0,assisting,DM,INT
A2658LN9LNAR1D,2,3.0,lecturing,DC,INT
A2658LN9LNAR1D,78,7.0,filler,filler,filler
A2658LN9LNAR1D,6,1.0,supporting,DM,INT
A2658LN9LNAR1D,77,6.0,filler,filler,filler
A2658LN9LNAR1D,80,7.0,filler,filler,filler
A2658LN9LNAR1D,74,7.0,filler,filler,filler
A2658LN9LNAR1D,67,7.0,filler,filler,filler
A2658LN9LNAR1D,69,2.0,filler,filler,filler
A2658LN9LNAR1D,6,1.0,addressing,DC,INT
A2658LN9LNAR1D,81,4.0,filler,filler,filler
A2658LN9LNAR1D,7,1.0,thanking,DM,TRA
A2658LN9LNAR1D,68,7.0,filler,filler,filler
A2658LN9LNAR1D,82,4.0,filler,filler,filler
A2658LN9LNAR1D,76,5.0,filler,filler,filler
A2658LN9LNAR1D,1,1.0,scolding,DC,TRA
A2658LN9LNAR1D,4,1.0,speaking,DC,INT
A2658LN9LNAR1D,84,7.0,filler,filler,filler
A2658LN9LNAR1D,75,3.0,filler,filler,filler
A2658LN9LNAR1D,6,2.0,poking,PC,TRA
A2658LN9LNAR1D,5,1.0,presenting,DC,TRA
A2658LN9LNAR1D,86,5.0,filler,filler,filler
A2658LN9LNAR1D,3,1.0,hugging,PC,INT
A2658LN9LNAR1D,3,1.0,talking,DC,TRA
A2658LN9LNAR1D,73,1.0,filler,filler,filler
A2658LN9LNAR1D,71,4.0,filler,filler,filler
A2658LN9LNAR1D,64,1.0,filler,filler,filler
A3HXEV518E9PZQ,63,1.0,filler,filler,filler
A3HXEV518E9PZQ,70,2.0,filler,filler,filler
A3HXEV518E9PZQ,2,3.0,kicking,PC,TRA
A3HXEV518E9PZQ,3,4.0,assuring,DM,TRA
A3HXEV518E9PZQ,85,7.0,filler,filler,filler
A3HXEV518E9PZQ,62,2.0,filler,filler,filler
A3HXEV518E9PZQ,65,7.0,filler,filler,filler
A3HXEV518E9PZQ,5,3.0,recognizing,DM,TRA
A3HXEV518E9PZQ,7,4.0,shaking,PC,INT
A3HXEV518E9PZQ,72,6.0,filler,filler,filler
A3HXEV518E9PZQ,87,6.0,filler,filler,filler
A3HXEV518E9PZQ,5,1.0,cuddling,PC,INT
A3HXEV518E9PZQ,66,7.0,filler,filler,filler
A3HXEV518E9PZQ,61,7.0,filler,filler,filler
A3HXEV518E9PZQ,4,2.0,encouraging,DM,INT
A3HXEV518E9PZQ,1,1.0,kissing,PC,INT
A3HXEV518E9PZQ,1,2.0,advising,DM,TRA
A3HXEV518E9PZQ,79,7.0,filler,filler,filler
A3HXEV518E9PZQ,83,7.0,filler,filler,filler
A3HXEV518E9PZQ,2,1.0,assisting,DM,INT
A3HXEV518E9PZQ,2,1.0,lecturing,DC,INT
A3HXEV518E9PZQ,78,7.0,filler,filler,filler
A3HXEV518E9PZQ,6,1.0,supporting,DM,INT
A3HXEV518E9PZQ,77,7.0,filler,filler,filler
A3HXEV518E9PZQ,80,6.0,filler,filler,filler
A3HXEV518E9PZQ,74,7.0,filler,filler,filler
A3HXEV518E9PZQ,67,6.0,filler,filler,filler
A3HXEV518E9PZQ,69,1.0,filler,filler,filler
A3HXEV518E9PZQ,6,1.0,addressing,DC,INT
A3HXEV518E9PZQ,81,5.0,filler,filler,filler
A3HXEV518E9PZQ,7,1.0,thanking,DM,TRA
A3HXEV518E9PZQ,68,6.0,filler,filler,filler
A3HXEV518E9PZQ,82,5.0,filler,filler,filler
A3HXEV518E9PZQ,76,7.0,filler,filler,filler
A3HXEV518E9PZQ,1,1.0,scolding,DC,TRA
A3HXEV518E9PZQ,4,1.0,speaking,DC,INT
A3HXEV518E9PZQ,84,5.0,filler,filler,filler
A3HXEV518E9PZQ,75,1.0,filler,filler,filler
A3HXEV518E9PZQ,6,2.0,poking,PC,TRA
A3HXEV518E9PZQ,5,1.0,presenting,DC,TRA
A3HXEV518E9PZQ,86,4.0,filler,filler,filler
A3HXEV518E9PZQ,3,1.0,hugging,PC,INT
A3HXEV518E9PZQ,3,1.0,talking,DC,TRA
A3HXEV518E9PZQ,73,1.0,filler,filler,filler
A3HXEV518E9PZQ,71,7.0,filler,filler,filler
A3HXEV518E9PZQ,64,2.0,filler,filler,filler
AKNYT1NTK2UFK,63,3.0,filler,filler,filler
AKNYT1NTK2UFK,70,1.0,filler,filler,filler
AKNYT1NTK2UFK,2,1.0,kicking,PC,TRA
AKNYT1NTK2UFK,3,2.0,assuring,DM,TRA
AKNYT1NTK2UFK,85,5.0,filler,filler,filler
AKNYT1NTK2UFK,62,1.0,filler,filler,filler
AKNYT1NTK2UFK,65,2.0,filler,filler,filler
AKNYT1NTK2UFK,5,1.0,recognizing,DM,TRA
AKNYT1NTK2UFK,7,1.0,shaking,PC,INT
AKNYT1NTK2UFK,72,7.0,filler,filler,filler
AKNYT1NTK2UFK,87,2.0,filler,filler,filler
AKNYT1NTK2UFK,5,3.0,cuddling,PC,INT
AKNYT1NTK2UFK,66,6.0,filler,filler,filler
AKNYT1NTK2UFK,61,7.0,filler,filler,filler
AKNYT1NTK2UFK,4,3.0,encouraging,DM,INT
AKNYT1NTK2UFK,1,1.0,kissing,PC,INT
AKNYT1NTK2UFK,1,1.0,advising,DM,TRA
AKNYT1NTK2UFK,79,7.0,filler,filler,filler
AKNYT1NTK2UFK,83,4.0,filler,filler,filler
AKNYT1NTK2UFK,2,1.0,assisting,DM,INT
AKNYT1NTK2UFK,2,1.0,lecturing,DC,INT
AKNYT1NTK2UFK,78,6.0,filler,filler,filler
AKNYT1NTK2UFK,6,1.0,supporting,DM,INT
AKNYT1NTK2UFK,77,6.0,filler,filler,filler
AKNYT1NTK2UFK,80,7.0,filler,filler,filler
AKNYT1NTK2UFK,74,3.0,filler,filler,filler
AKNYT1NTK2UFK,67,7.0,filler,filler,filler
AKNYT1NTK2UFK,69,1.0,filler,filler,filler
AKNYT1NTK2UFK,6,1.0,addressing,DC,INT
AKNYT1NTK2UFK,81,6.0,filler,filler,filler
AKNYT1NTK2UFK,7,1.0,thanking,DM,TRA
AKNYT1NTK2UFK,68,4.0,filler,filler,filler
AKNYT1NTK2UFK,82,6.0,filler,filler,filler
AKNYT1NTK2UFK,76,2.0,filler,filler,filler
AKNYT1NTK2UFK,1,1.0,scolding,DC,TRA
AKNYT1NTK2UFK,4,1.0,speaking,DC,INT
AKNYT1NTK2UFK,84,6.0,filler,filler,filler
AKNYT1NTK2UFK,75,1.0,filler,filler,filler
AKNYT1NTK2UFK,6,1.0,poking,PC,TRA
AKNYT1NTK2UFK,5,1.0,presenting,DC,TRA
AKNYT1NTK2UFK,86,4.0,filler,filler,filler
AKNYT1NTK2UFK,3,1.0,hugging,PC,INT
AKNYT1NTK2UFK,3,1.0,talking,DC,TRA
AKNYT1NTK2UFK,73,1.0,filler,filler,filler
AKNYT1NTK2UFK,71,6.0,filler,filler,filler
AKNYT1NTK2UFK,64,1.0,filler,filler,filler
AVRIM8OI638FT,63,1.0,filler,filler,filler
AVRIM8OI638FT,70,1.0,filler,filler,filler
AVRIM8OI638FT,2,4.0,kicking,PC,TRA
AVRIM8OI638FT,3,3.0,assuring,DM,TRA
AVRIM8OI638FT,85,5.0,filler,filler,filler
AVRIM8OI638FT,62,1.0,filler,filler,filler
AVRIM8OI638FT,65,1.0,filler,filler,filler
AVRIM8OI638FT,5,1.0,recognizing,DM,TRA
AVRIM8OI638FT,7,3.0,shaking,PC,INT
AVRIM8OI638FT,72,6.0,filler,filler,filler
AVRIM8OI638FT,87,5.0,filler,filler,filler
AVRIM8OI638FT,5,3.0,cuddling,PC,INT
AVRIM8OI638FT,66,4.0,filler,filler,filler
AVRIM8OI638FT,61,7.0,filler,filler,filler
AVRIM8OI638FT,4,1.0,encouraging,DM,INT
AVRIM8OI638FT,1,1.0,kissing,PC,INT
AVRIM8OI638FT,1,1.0,advising,DM,TRA
AVRIM8OI638FT,79,7.0,filler,filler,filler
AVRIM8OI638FT,83,1.0,filler,filler,filler
AVRIM8OI638FT,2,1.0,assisting,DM,INT
AVRIM8OI638FT,2,1.0,lecturing,DC,INT
AVRIM8OI638FT,78,6.0,filler,filler,filler
AVRIM8OI638FT,6,1.0,supporting,DM,INT
AVRIM8OI638FT,77,7.0,filler,filler,filler
AVRIM8OI638FT,80,7.0,filler,filler,filler
AVRIM8OI638FT,74,7.0,filler,filler,filler
AVRIM8OI638FT,67,7.0,filler,filler,filler
AVRIM8OI638FT,69,1.0,filler,filler,filler
AVRIM8OI638FT,6,1.0,addressing,DC,INT
AVRIM8OI638FT,81,7.0,filler,filler,filler
AVRIM8OI638FT,7,1.0,thanking,DM,TRA
AVRIM8OI638FT,68,6.0,filler,filler,filler
AVRIM8OI638FT,82,7.0,filler,filler,filler
AVRIM8OI638FT,76,7.0,filler,filler,filler
AVRIM8OI638FT,1,1.0,scolding,DC,TRA
AVRIM8OI638FT,4,1.0,speaking,DC,INT
AVRIM8OI638FT,84,7.0,filler,filler,filler
AVRIM8OI638FT,75,1.0,filler,filler,filler
AVRIM8OI638FT,6,1.0,poking,PC,TRA
AVRIM8OI638FT,5,1.0,presenting,DC,TRA
AVRIM8OI638FT,86,7.0,filler,filler,filler
AVRIM8OI638FT,3,1.0,hugging,PC,INT
AVRIM8OI638FT,3,1.0,talking,DC,TRA
AVRIM8OI638FT,73,1.0,filler,filler,filler
AVRIM8OI638FT,71,7.0,filler,filler,filler
AVRIM8OI638FT,64,1.0,filler,filler,filler
A1TSVP4XC9NTR4,63,1.0,filler,filler,filler
A1TSVP4XC9NTR4,70,1.0,filler,filler,filler
A1TSVP4XC9NTR4,2,2.0,kicking,PC,TRA
A1TSVP4XC9NTR4,3,1.0,assuring,DM,TRA
A1TSVP4XC9NTR4,85,7.0,filler,filler,filler
A1TSVP4XC9NTR4,62,1.0,filler,filler,filler
A1TSVP4XC9NTR4,65,5.0,filler,filler,filler
A1TSVP4XC9NTR4,5,3.0,recognizing,DM,TRA
A1TSVP4XC9NTR4,7,5.0,shaking,PC,INT
A1TSVP4XC9NTR4,72,6.0,filler,filler,filler
A1TSVP4XC9NTR4,87,2.0,filler,filler,filler
A1TSVP4XC9NTR4,5,1.0,cuddling,PC,INT
A1TSVP4XC9NTR4,66,6.0,filler,filler,filler
A1TSVP4XC9NTR4,61,7.0,filler,filler,filler
A1TSVP4XC9NTR4,4,6.0,encouraging,DM,INT
A1TSVP4XC9NTR4,1,1.0,kissing,PC,INT
A1TSVP4XC9NTR4,1,1.0,advising,DM,TRA
A1TSVP4XC9NTR4,79,7.0,filler,filler,filler
A1TSVP4XC9NTR4,83,6.0,filler,filler,filler
A1TSVP4XC9NTR4,2,0,assisting,DM,INT
A1TSVP4XC9NTR4,2,1.0,lecturing,DC,INT
A1TSVP4XC9NTR4,78,7.0,filler,filler,filler
A1TSVP4XC9NTR4,6,1.0,supporting,DM,INT
A1TSVP4XC9NTR4,77,6.0,filler,filler,filler
A1TSVP4XC9NTR4,80,7.0,filler,filler,filler
A1TSVP4XC9NTR4,74,7.0,filler,filler,filler
